name,reviews.text,sentence,sentiment
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",I needed a device to listen to books on a long drive. This paired easily in the car and downloading the audible books was a snap.,I needed a device to listen to books on a long drive,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Nothing too special or complicated. Fills the need.,Nothing too special or complicated,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",I got this tablet for Skype calls and browsing. It's good if you don't have an ample scope of tasks,I got this tablet for Skype calls and browsing,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",This tablet is quad core CPU and has plenty of space for you to download more apps.,This tablet is quad core CPU and has plenty of space for you to download more apps,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","Got this tablet to replace the one that had the screen cracked, cheaper than getting the screen replaced","Got this tablet to replace the one that had the screen cracked, cheaper than getting the screen replaced",NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",i mainly purchased this so my child can have access to amazon undergrond to get free apps. he normally uses an ipad . i can tell this is slower but i was not looking for ipad quality. it gets the job done,i mainly purchased this so my child can have access to amazon undergrond to get free apps,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",i mainly purchased this so my child can have access to amazon undergrond to get free apps. he normally uses an ipad . i can tell this is slower but i was not looking for ipad quality. it gets the job done, he normally uses an ipad ,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",i mainly purchased this so my child can have access to amazon undergrond to get free apps. he normally uses an ipad . i can tell this is slower but i was not looking for ipad quality. it gets the job done, i can tell this is slower but i was not looking for ipad quality,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",So easy to use super clear can't. Beat the price all around great buy,So easy to use super clear can't,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",We only use it for streaming Hulu and playing a few games but it's held its own so far.,We only use it for streaming Hulu and playing a few games but it's held its own so far,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",We bought three including one for my 2 year old. We all love it! The only complaint is the volume. There is one speaker and so the sound is obviously lower than most other tablets with two speakers. It doesn't bother us too much but that's why we give it 4/5 stars. Overall a great tablet., There is one speaker and so the sound is obviously lower than most other tablets with two speakers,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",I bought this tablet to replace one I had (different brand) that was worn out. This is a pretty good tablet for the price. I just wanted something to use til I could get something bigger. I've had no problems with it other than some of the games I played on my other one not being available on the Fire.,I bought this tablet to replace one I had (different brand) that was worn out,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",I bought this tablet to replace one I had (different brand) that was worn out. This is a pretty good tablet for the price. I just wanted something to use til I could get something bigger. I've had no problems with it other than some of the games I played on my other one not being available on the Fire., I just wanted something to use til I could get something bigger,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",I bought this tablet to replace one I had (different brand) that was worn out. This is a pretty good tablet for the price. I just wanted something to use til I could get something bigger. I've had no problems with it other than some of the games I played on my other one not being available on the Fire., I've had no problems with it other than some of the games I played on my other one not being available on the Fire,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","I don't recommend buying this. After 1 month of buying this, it won't charge or turn on.",I don't recommend buying this,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","I don't recommend buying this. After 1 month of buying this, it won't charge or turn on."," After 1 month of buying this, it won't charge or turn on",NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","I bought two of these, one for my son and the other for nephew, they love it. I downloaded kidsmode on it and all their educational games they can play besides regular Games.", I downloaded kidsmode on it and all their educational games they can play besides regular Games,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Easy access to book reader. Love watching my Netflix.Con - Slow getting on Internet.,Con - Slow getting on Internet,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Great for kids. Simple and inexpensive. 16G must better than 8G, 16G must better than 8G,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Purchased this for my son. Has room to upgrade memory to allow more books & games. But the speakers could be better or located in a better position., Has room to upgrade memory to allow more books & games,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Purchased this for my son. Has room to upgrade memory to allow more books & games. But the speakers could be better or located in a better position., But the speakers could be better or located in a better position,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","bought a few kindles in the past but this time one of it came defective. the port was bent and it was hard to charge but still possible. comes in 4 different color. was 16gb enough space for kids, has camera, ok quality not the best but ok for pics taken by kids",bought a few kindles in the past but this time one of it came defective,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","bought a few kindles in the past but this time one of it came defective. the port was bent and it was hard to charge but still possible. comes in 4 different color. was 16gb enough space for kids, has camera, ok quality not the best but ok for pics taken by kids", the port was bent and it was hard to charge but still possible,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Great for kids. Simple and inexpensive. 16G must better than 8G, 16G must better than 8G,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Brought for my daughter and she loves it. Wish it had more Google stuff on it, Wish it had more Google stuff on it,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Gave it to my granddaughter and she loves it..I want to buy one for myself....,I want to buy one for myself,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",I actually had a kindle. But I have grand daughters and they always want to play with it when they come over .. Soo removed all my books from it and put their games on it and got me a new one for me... Now we are all happy. They watch you tube and Netflix and play games. It's a win win., Soo removed all my books from it and put their games on it and got me a new one for me,NEGATIVE
